t, acceleration, velocity
37.180000,0.217180,8.110516
37.190000,0.217180,8.112687
37.200000,0.217179,8.114859
37.210000,0.217179,8.117031
37.220000,0.217178,8.119203
37.230000,0.217178,8.121375
37.240000,0.217177,8.123546
37.250000,0.217177,8.125718
37.260000,0.217176,8.127890
37.270000,0.217176,8.130062
37.280000,0.217175,8.132233
37.290000,0.217175,8.134405
37.300000,0.217174,8.136577
37.310000,0.217174,8.138749
37.320000,0.217173,8.140920
37.330000,0.217173,8.143092
37.340000,0.217172,8.145264
37.350000,0.217172,8.147436
37.360000,0.217171,8.149607
37.370000,0.217171,8.151779
37.380000,0.217170,8.153951
37.390000,0.217170,8.156122
37.400000,0.217170,8.158294
37.410000,0.217169,8.160466
37.420000,0.217169,8.162638
37.430000,0.217168,8.164809
37.440000,0.217168,8.166981
37.450000,0.217167,8.169153
37.460000,0.217167,8.171324
37.470000,0.217166,8.173496
37.480000,0.217166,8.175668
37.490000,0.217165,8.177839
37.500000,0.217165,8.180011
37.510000,0.217164,8.182183
37.520000,0.217164,8.184354
37.530000,0.217163,8.186526
37.540000,0.217163,8.188697
37.550000,0.217162,8.190869
37.560000,0.217162,8.193041
37.570000,0.217161,8.195212
37.580000,0.217161,8.197384
37.590000,0.217160,8.199556
37.600000,0.217160,8.201727
37.610000,0.217159,8.203899
37.620000,0.217159,8.206070
37.630000,0.217158,8.208242
37.640000,0.217158,8.210413
37.650000,0.217157,8.212585
37.660000,0.217157,8.214757
37.670000,0.217156,8.216928
37.680000,0.217156,8.219100
37.690000,0.217155,8.221271
37.700000,0.217155,8.223443
37.710000,0.217155,8.225614
37.720000,0.217154,8.227786
37.730000,0.217154,8.229958
37.740000,0.217153,8.232129
37.750000,0.217153,8.234301
37.760000,0.217152,8.236472
37.770000,0.217152,8.238644
37.780000,0.217151,8.240815
37.790000,0.217151,8.242987
37.800000,0.217150,8.245158
37.810000,0.217150,8.247330
37.820000,0.217149,8.249501
37.830000,0.217149,8.251673
37.840000,0.217148,8.253844
37.850000,0.217148,8.256016
37.860000,0.217147,8.258187
37.870000,0.217147,8.260359
37.880000,0.217146,8.262530
37.890000,0.217146,8.264702
37.900000,0.217145,8.266873
37.910000,0.217145,8.269044
37.920000,0.217144,8.271216
37.930000,0.217144,8.273387
37.940000,0.217143,8.275559
37.950000,0.217143,8.277730
37.960000,0.217142,8.279902
37.970000,0.217142,8.282073
37.980000,0.217141,8.284244
37.990000,0.217141,8.286416
38.000000,0.217140,8.288587
38.010000,0.217140,8.290759
38.020000,0.217139,8.292930
38.030000,0.217139,8.295101
38.040000,0.217139,8.297273
38.050000,0.217138,8.299444
38.060000,0.217138,8.301616
38.070000,0.217137,8.303787
38.080000,0.217137,8.305958
38.090000,0.217136,8.308130
38.100000,0.217136,8.310301
38.110000,0.217135,8.312472
38.120000,0.217135,8.314644
38.130000,0.217134,8.316815
38.140000,0.217134,8.318987
38.150000,0.217133,8.321158
38.160000,0.217133,8.323329
38.170000,0.217132,8.325501
38.180000,0.217132,8.327672
38.190000,0.217131,8.329843
38.200000,0.217131,8.332014
38.210000,0.217130,8.334186
38.220000,0.217130,8.336357
38.230000,0.217129,8.338528
38.240000,0.217129,8.340700
38.250000,0.217128,8.342871
38.260000,0.217128,8.345042
38.270000,0.217127,8.347214
38.280000,0.217127,8.349385
38.290000,0.217126,8.351556
38.300000,0.217126,8.353727
38.310000,0.217125,8.355899
38.320000,0.217125,8.358070
38.330000,0.217124,8.360241
38.340000,0.217124,8.362412
38.350000,0.217124,8.364584
38.360000,0.217123,8.366755
38.370000,0.217123,8.368926
38.380000,0.217122,8.371097
38.390000,0.217122,8.373268
38.400000,0.217121,8.375440
38.410000,0.217121,8.377611
38.420000,0.217120,8.379782
38.430000,0.217120,8.381953
38.440000,0.217119,8.384125
38.450000,0.217119,8.386296
38.460000,0.217118,8.388467
38.470000,0.217118,8.390638
38.480000,0.217117,8.392809
38.490000,0.217117,8.394980
38.500000,0.217116,8.397152
38.510000,0.217116,8.399323
38.520000,0.217115,8.401494
38.530000,0.217115,8.403665
38.540000,0.217114,8.405836
38.550000,0.217114,8.408007
38.560000,0.217113,8.410178
38.570000,0.217113,8.412350
38.580000,0.217112,8.414521
38.590000,0.217112,8.416692
38.600000,0.217111,8.418863
38.610000,0.217111,8.421034
38.620000,0.217110,8.423205
38.630000,0.217110,8.425376
38.640000,0.217109,8.427547
38.650000,0.217109,8.429719
38.660000,0.217109,8.431890
38.670000,0.217108,8.434061
38.680000,0.217108,8.436232
38.690000,0.217107,8.438403
38.700000,0.217107,8.440574
38.710000,0.217106,8.442745
38.720000,0.217106,8.444916
38.730000,0.217105,8.447087
38.740000,0.217105,8.449258
38.750000,0.217104,8.451429
38.760000,0.217104,8.453600
38.770000,0.217103,8.455771
38.780000,0.217103,8.457942
38.790000,0.217102,8.460113
38.800000,0.217102,8.462284
38.810000,0.217101,8.464455
38.820000,0.217101,8.466626
38.830000,0.217100,8.468797
38.840000,0.217100,8.470968
38.850000,0.217099,8.473139
38.860000,0.217099,8.475310
38.870000,0.217098,8.477481
38.880000,0.217098,8.479652
38.890000,0.217097,8.481823
38.900000,0.217097,8.483994
38.910000,0.217096,8.486165
38.920000,0.217096,8.488336
38.930000,0.217095,8.490507
38.940000,0.217095,8.492678
38.950000,0.217094,8.494849
38.960000,0.217094,8.497020
38.970000,0.217094,8.499191
38.980000,0.217093,8.501362
38.990000,0.217093,8.503533
39.000000,0.217092,8.505704
39.010000,0.217092,8.507875
39.020000,0.217091,8.510046
39.030000,0.217091,8.512217
39.040000,0.217090,8.514387
39.050000,0.217090,8.516558
39.060000,0.217089,8.518729
39.070000,0.217089,8.520900
39.080000,0.217088,8.523071
39.090000,0.217088,8.525242
39.100000,0.217087,8.527413
39.110000,0.217087,8.529584
39.120000,0.217086,8.531755
39.130000,0.217086,8.533925
39.140000,0.217085,8.536096
39.150000,0.217085,8.538267
39.160000,0.217084,8.540438
39.170000,0.217084,8.542609
39.180000,0.217083,8.544780
39.190000,0.217083,8.546950
39.200000,0.217082,8.549121
39.210000,0.217082,8.551292
39.220000,0.217081,8.553463
39.230000,0.217081,8.555634
39.240000,0.217080,8.557805
39.250000,0.217080,8.559975
39.260000,0.217079,8.562146
39.270000,0.217079,8.564317
39.280000,0.217079,8.566488
39.290000,0.217078,8.568659
39.300000,0.217078,8.570829
39.310000,0.217077,8.573000
39.320000,0.217077,8.575171
39.330000,0.217076,8.577342
39.340000,0.217076,8.579512
39.350000,0.217075,8.581683
39.360000,0.217075,8.583854
39.370000,0.217074,8.586025
39.380000,0.217074,8.588195
39.390000,0.217073,8.590366
39.400000,0.217073,8.592537
39.410000,0.217072,8.594708
39.420000,0.217072,8.596878
39.430000,0.217071,8.599049
39.440000,0.217071,8.601220
39.450000,0.217070,8.603390
39.460000,0.217070,8.605561
39.470000,0.217069,8.607732
39.480000,0.217069,8.609903
39.490000,0.217068,8.612073
39.500000,0.217068,8.614244
39.510000,0.217067,8.616415
39.520000,0.217067,8.618585
39.530000,0.217066,8.620756
39.540000,0.217066,8.622927
39.550000,0.217065,8.625097
39.560000,0.217065,8.627268
39.570000,0.217064,8.629439
39.580000,0.217064,8.631609
39.590000,0.217064,8.633780
39.600000,0.217063,8.635950
39.610000,0.217063,8.638121
39.620000,0.217062,8.640292
39.630000,0.217062,8.642462
39.640000,0.217061,8.644633
39.650000,0.217061,8.646804
39.660000,0.217060,8.648974
39.670000,0.217060,8.651145
39.680000,0.217059,8.653315
39.690000,0.217059,8.655486
39.700000,0.217058,8.657657
39.710000,0.217058,8.659827
39.720000,0.217057,8.661998
39.730000,0.217057,8.664168
39.740000,0.217056,8.666339
39.750000,0.217056,8.668509
39.760000,0.217055,8.670680
39.770000,0.217055,8.672851
39.780000,0.217054,8.675021
39.790000,0.217054,8.677192
39.800000,0.217053,8.679362
39.810000,0.217053,8.681533
39.820000,0.217052,8.683703
39.830000,0.217052,8.685874
39.840000,0.217051,8.688044
39.850000,0.217051,8.690215
39.860000,0.217050,8.692385
39.870000,0.217050,8.694556
39.880000,0.217049,8.696726
39.890000,0.217049,8.698897
39.900000,0.217049,8.701067
39.910000,0.217048,8.703238
39.920000,0.217048,8.705408
39.930000,0.217047,8.707579
39.940000,0.217047,8.709749
39.950000,0.217046,8.711920
39.960000,0.217046,8.714090
39.970000,0.217045,8.716261
39.980000,0.217045,8.718431
39.990000,0.217044,8.720601
40.000000,0.217044,8.722772
40.010000,0.217043,8.724942
40.020000,0.217043,8.727113
40.030000,0.217042,8.729283
40.040000,0.217042,8.731454
40.050000,0.217041,8.733624
40.060000,0.217041,8.735794
40.070000,0.217040,8.737965
40.080000,0.217040,8.740135
40.090000,0.217039,8.742306
40.100000,0.217039,8.744476
40.110000,0.217038,8.746646
40.120000,0.217038,8.748817
40.130000,0.217037,8.750987
40.140000,0.217037,8.753158
40.150000,0.217036,8.755328
40.160000,0.217036,8.757498
40.170000,0.217035,8.759669
40.180000,0.217035,8.761839
40.190000,0.217034,8.764009
40.200000,0.217034,8.766180
40.210000,0.217034,8.768350
40.220000,0.217033,8.770520
40.230000,0.217033,8.772691
40.240000,0.217032,8.774861
40.250000,0.217032,8.777031
40.260000,0.217031,8.779202
40.270000,0.217031,8.781372
40.280000,0.217030,8.783542
40.290000,0.217030,8.785713
40.300000,0.217029,8.787883
40.310000,0.217029,8.790053
40.320000,0.217028,8.792223
40.330000,0.217028,8.794394
40.340000,0.217027,8.796564
40.350000,0.217027,8.798734
40.360000,0.217026,8.800905
40.370000,0.217026,8.803075
40.380000,0.217025,8.805245
40.390000,0.217025,8.807415
40.400000,0.217024,8.809586
40.410000,0.217024,8.811756
40.420000,0.217023,8.813926
40.430000,0.217023,8.816096
40.440000,0.217022,8.818267
40.450000,0.217022,8.820437
40.460000,0.217021,8.822607
40.470000,0.217021,8.824777
40.480000,0.217020,8.826947
40.490000,0.217020,8.829118
40.500000,0.217019,8.831288
40.510000,0.217019,8.833458
40.520000,0.217019,8.835628
40.530000,0.217018,8.837798
40.540000,0.217018,8.839969
40.550000,0.217017,8.842139
40.560000,0.217017,8.844309
40.570000,0.217016,8.846479
40.580000,0.217016,8.848649
40.590000,0.217015,8.850819
40.600000,0.217015,8.852990
40.610000,0.217014,8.855160
40.620000,0.217014,8.857330
40.630000,0.217013,8.859500
40.640000,0.217013,8.861670
40.650000,0.217012,8.863840
40.660000,0.217012,8.866010
40.670000,0.217011,8.868180
40.680000,0.217011,8.870351
40.690000,0.217010,8.872521
40.700000,0.217010,8.874691
40.710000,0.217009,8.876861
40.720000,0.217009,8.879031
40.730000,0.217008,8.881201
40.740000,0.217008,8.883371
40.750000,0.217007,8.885541
40.760000,0.217007,8.887711
40.770000,0.217006,8.889881
40.780000,0.217006,8.892051
40.790000,0.217005,8.894221
40.800000,0.217005,8.896392
40.810000,0.217004,8.898562
40.820000,0.217004,8.900732
40.830000,0.217004,8.902902
40.840000,0.217003,8.905072
40.850000,0.217003,8.907242
40.860000,0.217002,8.909412
40.870000,0.217002,8.911582
40.880000,0.217001,8.913752
40.890000,0.217001,8.915922
40.900000,0.217000,8.918092
40.910000,0.217000,8.920262
40.920000,0.216999,8.922432
40.930000,0.216999,8.924602
40.940000,0.216998,8.926772
40.950000,0.216998,8.928942
40.960000,0.216997,8.931112
40.970000,0.216997,8.933282
40.980000,0.216996,8.935452
40.990000,0.216996,8.937622
41.000000,0.216995,8.939792
41.010000,0.216995,8.941962
41.020000,0.216994,8.944132
41.030000,0.216994,8.946301
41.040000,0.216993,8.948471
41.050000,0.216993,8.950641
41.060000,0.216992,8.952811
41.070000,0.216992,8.954981
41.080000,0.216991,8.957151
41.090000,0.216991,8.959321
41.100000,0.216990,8.961491
41.110000,0.216990,8.963661
41.120000,0.216989,8.965831
41.130000,0.216989,8.968001
41.140000,0.216989,8.970171
41.150000,0.216988,8.972340
41.160000,0.216988,8.974510
41.170000,0.216987,8.976680
41.180000,0.216987,8.978850
41.190000,0.216986,8.981020
41.200000,0.216986,8.983190
41.210000,0.216985,8.985360
41.220000,0.216985,8.987529
41.230000,0.216984,8.989699
41.240000,0.216984,8.991869
41.250000,0.216983,8.994039
41.260000,0.216983,8.996209
41.270000,0.216982,8.998379
41.280000,0.216982,9.000548
41.290000,0.216981,9.002718
41.300000,0.216981,9.004888
41.310000,0.216980,9.007058
41.320000,0.216980,9.009228
41.330000,0.216979,9.011397
41.340000,0.216979,9.013567
41.350000,0.216978,9.015737
41.360000,0.216978,9.017907
41.370000,0.216977,9.020077
41.380000,0.216977,9.022246
41.390000,0.216976,9.024416
41.400000,0.216976,9.026586
41.410000,0.216975,9.028756
41.420000,0.216975,9.030925
41.430000,0.216974,9.033095
41.440000,0.216974,9.035265
41.450000,0.216974,9.037435
41.460000,0.216973,9.039604
41.470000,0.216973,9.041774
41.480000,0.216972,9.043944
41.490000,0.216972,9.046114
41.500000,0.216971,9.048283
41.510000,0.216971,9.050453
41.520000,0.216970,9.052623
41.530000,0.216970,9.054792
41.540000,0.216969,9.056962
41.550000,0.216969,9.059132
41.560000,0.216968,9.061302
41.570000,0.216968,9.063471
41.580000,0.216967,9.065641
41.590000,0.216967,9.067811
41.600000,0.216966,9.069980
41.610000,0.216966,9.072150
41.620000,0.216965,9.074320
41.630000,0.216965,9.076489
41.640000,0.216964,9.078659
41.650000,0.216964,9.080828
41.660000,0.216963,9.082998
41.670000,0.216963,9.085168
41.680000,0.216962,9.087337
41.690000,0.216962,9.089507
41.700000,0.216961,9.091677
41.710000,0.216961,9.093846
41.720000,0.216960,9.096016
41.730000,0.216960,9.098185
41.740000,0.216959,9.100355
41.750000,0.216959,9.102525
41.760000,0.216959,9.104694
41.770000,0.216958,9.106864
41.780000,0.216958,9.109033
41.790000,0.216957,9.111203
41.800000,0.216957,9.113373
41.810000,0.216956,9.115542
41.820000,0.216956,9.117712
41.830000,0.216955,9.119881
41.840000,0.216955,9.122051
41.850000,0.216954,9.124220
41.860000,0.216954,9.126390
41.870000,0.216953,9.128559
41.880000,0.216953,9.130729
41.890000,0.216952,9.132898
41.900000,0.216952,9.135068
41.910000,0.216951,9.137238
41.920000,0.216951,9.139407
41.930000,0.216950,9.141577
41.940000,0.216950,9.143746
41.950000,0.216949,9.145916
41.960000,0.216949,9.148085
41.970000,0.216948,9.150255
41.980000,0.216948,9.152424
41.990000,0.216947,9.154593
42.000000,0.216947,9.156763
42.010000,0.216946,9.158932
42.020000,0.216946,9.161102
42.030000,0.216945,9.163271
42.040000,0.216945,9.165441
42.050000,0.216944,9.167610
42.060000,0.216944,9.169780
42.070000,0.216944,9.171949
42.080000,0.216943,9.174119
42.090000,0.216943,9.176288
42.100000,0.216942,9.178457
42.110000,0.216942,9.180627
42.120000,0.216941,9.182796
42.130000,0.216941,9.184966
42.140000,0.216940,9.187135
42.150000,0.216940,9.189304
42.160000,0.216939,9.191474
42.170000,0.216939,9.193643
42.180000,0.216938,9.195813
42.190000,0.216938,9.197982
42.200000,0.216937,9.200151
42.210000,0.216937,9.202321
42.220000,0.216936,9.204490
42.230000,0.216936,9.206660
42.240000,0.216935,9.208829
42.250000,0.216935,9.210998
42.260000,0.216934,9.213168
42.270000,0.216934,9.215337
42.280000,0.216933,9.217506
42.290000,0.216933,9.219676
42.300000,0.216932,9.221845
42.310000,0.216932,9.224014
42.320000,0.216931,9.226184
42.330000,0.216931,9.228353
42.340000,0.216930,9.230522
42.350000,0.216930,9.232691
42.360000,0.216929,9.234861
42.370000,0.216929,9.237030
42.380000,0.216929,9.239199
42.390000,0.216928,9.241369
42.400000,0.216928,9.243538
42.410000,0.216927,9.245707
42.420000,0.216927,9.247876
42.430000,0.216926,9.250046
42.440000,0.216926,9.252215
42.450000,0.216925,9.254384
42.460000,0.216925,9.256554
42.470000,0.216924,9.258723
42.480000,0.216924,9.260892
42.490000,0.216923,9.263061
42.500000,0.216923,9.265230
42.510000,0.216922,9.267400
42.520000,0.216922,9.269569
42.530000,0.216921,9.271738
42.540000,0.216921,9.273907
42.550000,0.216920,9.276077
42.560000,0.216920,9.278246
42.570000,0.216919,9.280415
42.580000,0.216919,9.282584
42.590000,0.216918,9.284753
42.600000,0.216918,9.286923
42.610000,0.216917,9.289092
42.620000,0.216917,9.291261
42.630000,0.216916,9.293430
42.640000,0.216916,9.295599
42.650000,0.216915,9.297768
42.660000,0.216915,9.299938
42.670000,0.216915,9.302107
42.680000,0.216914,9.304276
42.690000,0.216914,9.306445
42.700000,0.216913,9.308614
42.710000,0.216913,9.310783
42.720000,0.216912,9.312952
42.730000,0.216912,9.315121
42.740000,0.216911,9.317291
42.750000,0.216911,9.319460
42.760000,0.216910,9.321629
42.770000,0.216910,9.323798
42.780000,0.216909,9.325967
42.790000,0.216909,9.328136
42.800000,0.216908,9.330305
42.810000,0.216908,9.332474
42.820000,0.216907,9.334643
42.830000,0.216907,9.336812
42.840000,0.216906,9.338981
42.850000,0.216906,9.341151
42.860000,0.216905,9.343320
42.870000,0.216905,9.345489
42.880000,0.216904,9.347658
42.890000,0.216904,9.349827
42.900000,0.216903,9.351996
42.910000,0.216903,9.354165
42.920000,0.216902,9.356334
42.930000,0.216902,9.358503
42.940000,0.216901,9.360672
42.950000,0.216901,9.362841
42.960000,0.216900,9.365010
42.970000,0.216900,9.367179
42.980000,0.216900,9.369348
42.990000,0.216899,9.371517
43.000000,0.216899,9.373686
43.010000,0.216898,9.375855
43.020000,0.216898,9.378024
43.030000,0.216897,9.380193
43.040000,0.216897,9.382362
43.050000,0.216896,9.384531
43.060000,0.216896,9.386700
43.070000,0.216895,9.388869
43.080000,0.216895,9.391038
43.090000,0.216894,9.393207
43.100000,0.216894,9.395376
43.110000,0.216893,9.397544
43.120000,0.216893,9.399713
43.130000,0.216892,9.401882
43.140000,0.216892,9.404051
43.150000,0.216891,9.406220
43.160000,0.216891,9.408389
43.170000,0.216890,9.410558
43.180000,0.216890,9.412727
43.190000,0.216889,9.414896
43.200000,0.216889,9.417065
43.210000,0.216888,9.419234
43.220000,0.216888,9.421402
43.230000,0.216887,9.423571
43.240000,0.216887,9.425740
43.250000,0.216886,9.427909
43.260000,0.216886,9.430078
43.270000,0.216885,9.432247
43.280000,0.216885,9.434416
43.290000,0.216885,9.436585
43.300000,0.216884,9.438753
43.310000,0.216884,9.440922
43.320000,0.216883,9.443091
43.330000,0.216883,9.445260
43.340000,0.216882,9.447429
43.350000,0.216882,9.449598
43.360000,0.216881,9.451766
43.370000,0.216881,9.453935
43.380000,0.216880,9.456104
43.390000,0.216880,9.458273
43.400000,0.216879,9.460442
43.410000,0.216879,9.462610
43.420000,0.216878,9.464779
43.430000,0.216878,9.466948
43.440000,0.216877,9.469117
43.450000,0.216877,9.471285
43.460000,0.216876,9.473454
43.470000,0.216876,9.475623
43.480000,0.216875,9.477792
43.490000,0.216875,9.479961
43.500000,0.216874,9.482129
43.510000,0.216874,9.484298
43.520000,0.216873,9.486467
43.530000,0.216873,9.488635
43.540000,0.216872,9.490804
43.550000,0.216872,9.492973
43.560000,0.216871,9.495142
43.570000,0.216871,9.497310
43.580000,0.216871,9.499479
43.590000,0.216870,9.501648
43.600000,0.216870,9.503816
43.610000,0.216869,9.505985
43.620000,0.216869,9.508154
43.630000,0.216868,9.510323
43.640000,0.216868,9.512491
43.650000,0.216867,9.514660
43.660000,0.216867,9.516829
43.670000,0.216866,9.518997
43.680000,0.216866,9.521166
43.690000,0.216865,9.523335
43.700000,0.216865,9.525503
43.710000,0.216864,9.527672
43.720000,0.216864,9.529841
43.730000,0.216863,9.532009
43.740000,0.216863,9.534178
43.750000,0.216862,9.536346
43.760000,0.216862,9.538515
43.770000,0.216861,9.540684
43.780000,0.216861,9.542852
43.790000,0.216860,9.545021
43.800000,0.216860,9.547189
43.810000,0.216859,9.549358
43.820000,0.216859,9.551527
43.830000,0.216858,9.553695
43.840000,0.216858,9.555864
43.850000,0.216857,9.558032
43.860000,0.216857,9.560201
43.870000,0.216856,9.562370
43.880000,0.216856,9.564538
43.890000,0.216856,9.566707
43.900000,0.216855,9.568875
43.910000,0.216855,9.571044
43.920000,0.216854,9.573212
43.930000,0.216854,9.575381
43.940000,0.216853,9.577549
43.950000,0.216853,9.579718
43.960000,0.216852,9.581886
43.970000,0.216852,9.584055
43.980000,0.216851,9.586224
43.990000,0.216851,9.588392
44.000000,0.216850,9.590561
44.010000,0.216850,9.592729
44.020000,0.216849,9.594898
44.030000,0.216849,9.597066
44.040000,0.216848,9.599235
44.050000,0.216848,9.601403
44.060000,0.216847,9.603571
44.070000,0.216847,9.605740
44.080000,0.216846,9.607908
44.090000,0.216846,9.610077
44.100000,0.216845,9.612245
44.110000,0.216845,9.614414
44.120000,0.216844,9.616582
44.130000,0.216844,9.618751
44.140000,0.216843,9.620919
44.150000,0.216843,9.623088
44.160000,0.216842,9.625256
44.170000,0.216842,9.627424
44.180000,0.216841,9.629593
44.190000,0.216841,9.631761
44.200000,0.216841,9.633930
44.210000,0.216840,9.636098
44.220000,0.216840,9.638266
44.230000,0.216839,9.640435
44.240000,0.216839,9.642603
44.250000,0.216838,9.644772
44.260000,0.216838,9.646940
44.270000,0.216837,9.649108
44.280000,0.216837,9.651277
44.290000,0.216836,9.653445
44.300000,0.216836,9.655613
44.310000,0.216835,9.657782
44.320000,0.216835,9.659950
44.330000,0.216834,9.662119
44.340000,0.216834,9.664287
44.350000,0.216833,9.666455
44.360000,0.216833,9.668624
44.370000,0.216832,9.670792
44.380000,0.216832,9.672960
44.390000,0.216831,9.675129
44.400000,0.216831,9.677297
44.410000,0.216830,9.679465
44.420000,0.216830,9.681633
44.430000,0.216829,9.683802
44.440000,0.216829,9.685970
44.450000,0.216828,9.688138
44.460000,0.216828,9.690307
44.470000,0.216827,9.692475
44.480000,0.216827,9.694643
44.490000,0.216827,9.696811
44.500000,0.216826,9.698980
44.510000,0.216826,9.701148
44.520000,0.216825,9.703316
44.530000,0.216825,9.705484
44.540000,0.216824,9.707653
44.550000,0.216824,9.709821
44.560000,0.216823,9.711989
44.570000,0.216823,9.714157
44.580000,0.216822,9.716326
44.590000,0.216822,9.718494
44.600000,0.216821,9.720662
44.610000,0.216821,9.722830
44.620000,0.216820,9.724999
44.630000,0.216820,9.727167
44.640000,0.216819,9.729335
44.650000,0.216819,9.731503
44.660000,0.216818,9.733671
44.670000,0.216818,9.735839
44.680000,0.216817,9.738008
44.690000,0.216817,9.740176
44.700000,0.216816,9.742344
44.710000,0.216816,9.744512
44.720000,0.216815,9.746680
44.730000,0.216815,9.748848
44.740000,0.216814,9.751017
44.750000,0.216814,9.753185
44.760000,0.216813,9.755353
44.770000,0.216813,9.757521
44.780000,0.216812,9.759689
44.790000,0.216812,9.761857
44.800000,0.216812,9.764025
44.810000,0.216811,9.766194
44.820000,0.216811,9.768362
44.830000,0.216810,9.770530
44.840000,0.216810,9.772698
44.850000,0.216809,9.774866
44.860000,0.216809,9.777034
44.870000,0.216808,9.779202
44.880000,0.216808,9.781370
44.890000,0.216807,9.783538
44.900000,0.216807,9.785706
44.910000,0.216806,9.787874
44.920000,0.216806,9.790042
44.930000,0.216805,9.792211
44.940000,0.216805,9.794379
44.950000,0.216804,9.796547
44.960000,0.216804,9.798715
44.970000,0.216803,9.800883
44.980000,0.216803,9.803051
44.990000,0.216802,9.805219
45.000000,0.216802,9.807387
45.010000,0.216801,9.809555
45.020000,0.216801,9.811723
45.030000,0.216800,9.813891
45.040000,0.216800,9.816059
45.050000,0.216799,9.818227
45.060000,0.216799,9.820395
45.070000,0.216798,9.822563
45.080000,0.216798,9.824731
45.090000,0.216798,9.826899
45.100000,0.216797,9.829067
45.110000,0.216797,9.831235
45.120000,0.216796,9.833403
45.130000,0.216796,9.835571
45.140000,0.216795,9.837739
45.150000,0.216795,9.839907
45.160000,0.216794,9.842075
45.170000,0.216794,9.844242
45.180000,0.216793,9.846410
45.190000,0.216793,9.848578
45.200000,0.216792,9.850746
45.210000,0.216792,9.852914
45.220000,0.216791,9.855082
45.230000,0.216791,9.857250
45.240000,0.216790,9.859418
45.250000,0.216790,9.861586
45.260000,0.216789,9.863754
45.270000,0.216789,9.865922
45.280000,0.216788,9.868089
45.290000,0.216788,9.870257
45.300000,0.216787,9.872425
45.310000,0.216787,9.874593
45.320000,0.216786,9.876761
45.330000,0.216786,9.878929
45.340000,0.216785,9.881097
45.350000,0.216785,9.883265
45.360000,0.216784,9.885432
45.370000,0.216784,9.887600
45.380000,0.216783,9.889768
45.390000,0.216783,9.891936
45.400000,0.216783,9.894104
45.410000,0.216782,9.896272
45.420000,0.216782,9.898439
45.430000,0.216781,9.900607
45.440000,0.216781,9.902775
45.450000,0.216780,9.904943
45.460000,0.216780,9.907111
45.470000,0.216779,9.909278
45.480000,0.216779,9.911446
45.490000,0.216778,9.913614
45.500000,0.216778,9.915782
45.510000,0.216777,9.917950
45.520000,0.216777,9.920117
45.530000,0.216776,9.922285
45.540000,0.216776,9.924453
45.550000,0.216775,9.926621
45.560000,0.216775,9.928788
45.570000,0.216774,9.930956
45.580000,0.216774,9.933124
45.590000,0.216773,9.935292
45.600000,0.216773,9.937459
45.610000,0.216772,9.939627
45.620000,0.216772,9.941795
45.630000,0.216771,9.943963
45.640000,0.216771,9.946130
45.650000,0.216770,9.948298
45.660000,0.216770,9.950466
45.670000,0.216769,9.952633
45.680000,0.216769,9.954801
45.690000,0.216769,9.956969
45.700000,0.216768,9.959136
45.710000,0.216768,9.961304
45.720000,0.216767,9.963472
45.730000,0.216767,9.965639
45.740000,0.216766,9.967807
45.750000,0.216766,9.969975
45.760000,0.216765,9.972142
45.770000,0.216765,9.974310
45.780000,0.216764,9.976478
45.790000,0.216764,9.978645
45.800000,0.216763,9.980813
45.810000,0.216763,9.982981
45.820000,0.216762,9.985148
45.830000,0.216762,9.987316
45.840000,0.216761,9.989484
45.850000,0.216761,9.991651
45.860000,0.216760,9.993819
45.870000,0.216760,9.995986
45.880000,0.216759,9.998154
45.890000,0.216759,10.000322
45.900000,0.216758,10.002489
45.910000,0.216758,10.004657
45.920000,0.216757,10.006824
45.930000,0.216757,10.008992
45.940000,0.216756,10.011159
45.950000,0.216756,10.013327
45.960000,0.216755,10.015495
45.970000,0.216755,10.017662
45.980000,0.216754,10.019830
45.990000,0.216754,10.021997
46.000000,0.216754,10.024165
46.010000,0.216753,10.026332
46.020000,0.216753,10.028500
46.030000,0.216752,10.030667
46.040000,0.216752,10.032835
46.050000,0.216751,10.035002
46.060000,0.216751,10.037170
46.070000,0.216750,10.039337
46.080000,0.216750,10.041505
46.090000,0.216749,10.043672
46.100000,0.216749,10.045840
46.110000,0.216748,10.048007
46.120000,0.216748,10.050175
46.130000,0.216747,10.052342
46.140000,0.216747,10.054510
46.150000,0.216746,10.056677
46.160000,0.216746,10.058845
46.170000,0.216745,10.061012
46.180000,0.216745,10.063180
46.190000,0.216744,10.065347
46.200000,0.216744,10.067515
46.210000,0.216743,10.069682
46.220000,0.216743,10.071849
46.230000,0.216742,10.074017
46.240000,0.216742,10.076184
46.250000,0.216741,10.078352
46.260000,0.216741,10.080519
46.270000,0.216740,10.082686
46.280000,0.216740,10.084854
46.290000,0.216740,10.087021
46.300000,0.216739,10.089189
46.310000,0.216739,10.091356
46.320000,0.216738,10.093523
46.330000,0.216738,10.095691
46.340000,0.216737,10.097858
46.350000,0.216737,10.100026
46.360000,0.216736,10.102193
46.370000,0.216736,10.104360
46.380000,0.216735,10.106528
46.390000,0.216735,10.108695
46.400000,0.216734,10.110862
46.410000,0.216734,10.113030
46.420000,0.216733,10.115197
46.430000,0.216733,10.117364
46.440000,0.216732,10.119532
46.450000,0.216732,10.121699
46.460000,0.216731,10.123866
46.470000,0.216731,10.126034
46.480000,0.216730,10.128201
46.490000,0.216730,10.130368
